S,L,Top,Bas,Int,Can,Herb,Loop,Omn,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.6015037593984962,0.4914395925155201,2.123851640967086,2.4344803918653404,0.9161539928997108,0.44720704139538064,0.7889662477103857,0.7449518387779093,1.4334529301213053,0.3126194434057626
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30434782608695654,0.5362318840579711,0.0821256038647343,1.606060606060606,0.49048310438605275,2.12057393120585,2.433495482366617,0.9154180404721497,0.446585776650697,0.7882708206944162,0.743740740809177,1.4337431693989071,0.31530579565593464
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.6106870229007633,0.4894662569334615,2.1172712956557644,2.438779304506516,0.915690189262008,0.4459405879049681,0.7892485899045455,0.74440870011941,1.4334529301213053,0.31524613636522136
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5571428571428572,0.49850753616939175,2.146128035678238,2.426718925976062,0.9149229786482055,0.4462632988761986,0.7902945475588038,0.7458347444441948,1.43296853625171,0.3168479093927531
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5314009661835749,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.4389341002600022,0.9171090654430047,0.4470153851384662,0.7891139469972931,0.7449518387779094,1.4358229362502137,0.317042111221316
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30434782608695654,0.5362318840579711,0.0821256038647343,1.5704225352112675,0.49676809841417724,2.1522883443830563,2.4272205063531804,0.9126848163049989,0.4448863083197098,0.7899735294709209,0.744293577488313,1.4331623931623931,0.3158375527157465
206.0,3912.0,0.12135922330097088,0.04854368932038835,0.8300970873786409,0.0825242718446602,0.3106796116504854,0.5388349514563107,0.0825242718446602,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.439173019323295,0.9095377303365557,0.44251564465113585,0.7873366476977811,0.7396274648210327,1.4333561175666438,0.31732644770627055
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30434782608695654,0.5314009661835749,0.0821256038647343,1.5571428571428572,0.49850753616939175,2.146128035678238,2.4305428939708267,0.9134071422675974,0.44763605363888515,0.7889749366691284,0.7453842253452332,1.433065481278851,0.31575687697295124
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5265700483091788,0.0821256038647343,1.5683453237410072,0.49709824229833083,2.143014800254095,2.435287565137691,0.9157417340701806,0.4472147059372426,0.7893962363640673,0.7453750282426049,1.4333561175666438,0.31640529983872373
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.434920296687431,0.9138463323487394,0.44683131779262936,0.7886707661548791,0.7444731610168469,1.43325927191933,0.31395341182617353
