,Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,network
,-0.807692308,1.1,0.058479532,0.176470588,-0.795180723,0.427272727,0.235294118,0.294552311,0.206621546,-0.073154212,0.556177024,-0.179135091,-0.253743196,-0.255955476,-0.292885517,0.254615892,0.044405476,fezouata
,-0.961538462,1,0.087719298,0.352941176,-0.927710843,0.6,0.823529412,0.120589784,-0.134598905,-0.408964129,0.716322989,-0.199066142,-0.427644438,-0.261513856,-0.24944961,0.291488963,0.281259431,fezouata
,-1,0.1,0.14619883,-0.235294118,-0.951807229,0.636363636,-0.588235294,-1,-1,-1,0.804968173,-0.228639084,-0.303650462,-0.33737737,-0.351223873,0.263986215,-0.211871469,fezouata
,-0.574869305,0.909223301,0.034236076,-0.054254712,-0.878933209,0.498146514,0.832381496,0.237317887,-0.01313715,0.071855378,0.504146612,-0.205307777,-0.342609764,-0.300367106,-0.315424147,0.276956414,-0.107861223,fezouata
,-1,0.7,0.111111111,0.705882353,-0.951807229,0.618181818,1.235294118,-1,-1,-1,0.766214292,-0.219788448,-0.424562856,-0.336411602,-0.328912183,0.388053803,0.179065198,fezouata
,-0.84540702,0.708252427,0.087123148,0.477727013,-0.939466604,0.589496911,0.655054255,0.438800742,0.014887326,-0.217102645,0.855392303,-0.204388296,-0.371569724,-0.279573961,-0.304600174,0.32138306,0.02023851,fezouata
,-1,0.6,0.116959064,0.529411765,-0.963855422,0.590909091,0.882352941,-1,-1,-1,0.868086515,-0.190365805,-0.560923892,-0.259488248,-0.311477964,0.251838656,0.113594489,fezouata
,-1,1,0.093567251,0.176470588,-0.951807229,0.518181818,0.764705882,-1,-1,-1,0.66461844,-0.180981597,-0.323567904,-0.158468379,-0.186572046,0.268149537,0.191661828,fezouata
,-1,0.2,0.140350877,-0.117647059,-0.855421687,0.6,-0.352941176,0.365718799,-0.212569609,-0.491875409,0.592396231,-0.208362305,-0.264354425,-0.309103965,-0.310547932,0.201060071,-0.118694265,fezouata
,-0.923076923,0.6,0.105263158,0.294117647,-0.915662651,0.572727273,0.117647059,0.470774092,0.363869444,-0.221596988,0.817850839,-0.209984373,-0.265770213,-0.233801801,-0.234356564,0.286316591,0.124414525,fezouata
,-1,0.5,0.122807018,0.352941176,-0.951807229,0.672727273,0.647058824,0.176619273,-0.288194783,-0.446246039,0.678815197,-0.177827373,-0.410462483,-0.342516377,-0.373345957,0.240466828,-0.025187415,fezouata
,-0.653846154,0.2,0.087719298,0.117647059,-0.927710843,0.581818182,-0.294117647,0.247666976,-0.077608414,-0.064543071,0.975051362,-0.20853155,-0.332739572,-0.333101494,-0.355528831,0.267233673,-0.131611538,fezouata
,-1,0.205825243,0.14001022,0.595945174,-0.963679963,0.60776699,0.655054255,-1,-1,-1,0.938068831,-0.192569937,-0.417470697,-0.34523931,-0.404712023,0.26903516,-0.020808824,fezouata
,-0.923076923,0.4,0.116959064,0,-0.939759036,0.590909091,0.411764706,0.284907036,0.456607065,-0.333770156,0.833279168,-0.21287372,-0.395712989,-0.180780154,-0.214119118,0.301732572,-0.001783535,fezouata
,-0.615384615,0.9,0.040935673,0.470588235,-0.963855422,0.554545455,1,0.428479104,0.921811367,0.02997812,0.774245186,-0.220345771,-0.3987414,-0.267534831,-0.265080306,0.383653856,0.054163201,fezouata
,-1,0.1,0.14619883,0.176470588,-0.939759036,0.654545455,0.647058824,-1,-1,-1,0.889260535,-0.221376251,-0.456734478,-0.304361668,-0.336834392,0.296761683,-0.098353166,fezouata
,-1,1,0.093567251,0.588235294,-0.987951807,0.618181818,1.294117647,-1,-1,-1,0.693572867,-0.162935994,-0.464835357,-0.300046354,-0.346634254,0.211087477,0.174076752,fezouata
,-1,1.2,0.081871345,0.117647059,-0.963855422,0.609090909,0.117647059,-1,-1,-1,0.768194683,-0.192877567,-0.370021773,-0.219116447,-0.23518285,0.314109099,0.120035946,fezouata
,-0.961538462,0.9,0.093567251,-0.117647059,-0.927710843,0.581818182,0.176470588,0.230647709,-0.222759648,-0.377442723,0.450870895,-0.197944565,-0.485536453,-0.281460075,-0.331138901,0.271022603,-0.065703113,fezouata
,-1,0.8,0.105263158,0.529411765,-0.915662651,0.563636364,0.882352941,-1,-1,-1,0.613460636,-0.195105452,-0.495447619,-0.231874509,-0.277608628,0.233893464,0.167065527,fezouata
,-1,-0.1,0.157894737,0.411764706,-0.915662651,0.654545455,1.058823529,0.40073723,-0.107964969,-0.550701899,1.037735936,-0.186771691,-0.495453961,-0.26025247,-0.292707301,0.225623231,0.215106995,fezouata
,-1,1.2,0.081871345,0,-0.819277108,0.481818182,-0.058823529,-1,-1,-1,0.473116593,-0.195969181,-0.369713284,-0.304159968,-0.304104108,0.250852461,-0.031065337,fezouata
,-1,0.4,0.128654971,0.764705882,-0.915662651,0.627272727,1.470588235,-1,-1,-1,0.845572261,-0.196029378,-0.466892666,-0.348007079,-0.342714044,0.277984319,0.119300048,fezouata
,-1,0.6,0.116959064,0.235294118,-0.963855422,0.618181818,0.705882353,-1,-1,-1,0.724535084,-0.195431469,-0.410663909,-0.29484613,-0.31887962,0.270651195,-0.044913561,fezouata
,-1,0.5,0.122807018,0.294117647,-0.843373494,0.536363636,0.235294118,-1,-1,-1,0.597479032,-0.210045387,-0.364159957,-0.260865358,-0.283999851,0.257468741,-0.025479023,fezouata
,-1,0.8,0.105263158,0.647058824,-0.927710843,0.572727273,1.529411765,0.190626646,-0.345818263,-0.408964129,0.676853368,-0.202632543,-0.383996643,-0.375173769,-0.406677394,0.354558563,0.003585361,fezouata
,-1,0.6,0.116959064,0.176470588,-0.951807229,0.590909091,0,-1,-1,-1,1.015185504,-0.223796367,-0.393109354,-0.270975622,-0.284458639,0.302748174,0.107012874,fezouata
,-1,0.7,0.111111111,0.764705882,-0.86746988,0.518181818,1.235294118,-1,-1,-1,0.596665631,-0.199929041,-0.450177503,-0.235192423,-0.294764432,0.391617288,0.115714631,fezouata
,-1,1.3,0.076023392,0.294117647,-0.927710843,0.536363636,0.470588235,-1,-1,-1,0.51588883,-0.212935976,-0.353777198,-0.332966329,-0.331617964,0.298001143,-0.075768755,fezouata
,-1,0.5,0.122807018,-0.235294118,-0.939759036,0.536363636,-0.352941176,-1,-1,-1,0.720425289,-0.191551632,-0.340173384,-0.179011671,-0.24015175,0.240211628,-0.028139988,fezouata
,-1,0.9,0.099415205,-0.058823529,-0.939759036,0.590909091,-0.117647059,-1,-1,-1,0.511354584,-0.194161342,-0.318298058,-0.273444692,-0.311320345,0.220905891,-0.192754623,fezouata
,-1,0.9,0.099415205,0.176470588,-0.879518072,0.536363636,0.058823529,-1,-1,-1,0.601450128,-0.206531634,-0.428927035,-0.271650505,-0.308985147,0.257316794,0.114990045,fezouata
,-1,0.623529412,0.115583075,0.37283737,-0.93887314,0.586631016,0.313148789,-1,-1,-1,0.592490845,-0.20909198,-0.445614441,-0.297151102,-0.31057827,0.285831349,0.008896481,fezouata
,-1,0.6,0.116959064,0.764705882,-0.915662651,0.618181818,1.529411765,0.181872038,0.454083551,-0.43304892,0.891303507,-0.216141706,-0.49688316,-0.30121196,-0.261446346,0.357600846,0.191462402,fezouata
,-1,0.4,0.128654971,0.529411765,-0.927710843,0.581818182,0.882352941,-1,-1,-1,0.719415153,-0.191061919,-0.427545783,-0.269833016,-0.310082254,0.233676495,0.152803943,fezouata
,-1,0.4,0.128654971,0.823529412,-0.927710843,0.590909091,1.411764706,-1,-1,-1,0.985368966,-0.202342719,-0.419471954,-0.231588627,-0.237372851,0.395334963,0.264675732,fezouata
,-1,0.7,0.111111111,0.176470588,-0.951807229,0.618181818,-0.235294118,-1,-1,-1,0.704170766,-0.219342663,-0.395841869,-0.320968445,-0.343914492,0.263581575,-0.059176809,fezouata
,-0.884615385,0.8,0.087719298,0.470588235,-0.963855422,0.590909091,0.647058824,0.390437692,0.188279359,-0.137176591,0.550334097,-0.19795044,-0.299027472,-0.31441005,-0.342592021,0.225312405,-0.100343318,fezouata
,-1,0.9,0.099415205,0.470588235,-0.939759036,0.636363636,1,-1,-1,-1,0.678811223,-0.173338171,-0.414818263,-0.29254394,-0.355595504,0.228005922,0.037132278,fezouata
,-1,1.3,0.076023392,0.647058824,-0.86746988,0.509090909,0.588235294,0.260663507,-0.390059042,-0.358840415,0.458078314,-0.197686804,-0.418328498,-0.265336577,-0.311513342,0.265096049,0.034053013,fezouata
,-1,0.8,0.105263158,0.235294118,-0.927710843,0.609090909,0.647058824,-1,-1,-1,0.829490744,-0.207630995,-0.449345474,-0.314893188,-0.333019935,0.302383498,0.059784177,fezouata
,-1,0.4,0.128654971,0.764705882,-0.939759036,0.627272727,1.235294118,-1,-1,-1,0.813704751,-0.23732529,-0.201908952,-0.340198922,-0.281378492,0.356472016,0.023396611,fezouata
,-1,0.4,0.128654971,-0.058823529,-0.939759036,0.618181818,-0.176470588,0.260663507,-0.206535572,-0.460354003,0.936205922,-0.181982851,-0.209353814,-0.261322863,-0.270046095,0.199310273,-0.056403714,fezouata
,-1,1.1,0.087719298,0.411764706,-0.927710843,0.536363636,0.882352941,-1,-1,-1,0.638578191,-0.179653129,-0.52279529,-0.262472787,-0.295019206,0.251997438,0.139220177,fezouata
,-1,0.4,0.128654971,0.764705882,-0.879518072,0.545454545,1.235294118,-1,-1,-1,0.784132528,-0.199838424,-0.611113292,-0.290170383,-0.329616797,0.351458864,0.144298665,fezouata
,-1,1.3,0.076023392,0,-0.963855422,0.572727273,-0.352941176,-1,-1,-1,0.576298281,-0.199041273,-0.440848904,-0.257881836,-0.273200833,0.225914075,-0.007315433,fezouata
,-0.269230769,0.8,-0.005847953,0.352941176,-0.951807229,0.609090909,0.705882353,0.262947318,0.238023153,0.149284175,0.779407474,-0.208249798,-0.385137747,-0.288951304,-0.324083424,0.269610178,0.021240223,fezouata
,-0.923076923,0.8,0.093567251,0.705882353,-0.891566265,0.581818182,1.470588235,0.398548578,-0.007050288,-0.291311149,0.794772127,-0.216480014,-0.319485984,-0.316742901,-0.276678468,0.316720526,0.199880594,fezouata
,-1,0,0.152046784,0.176470588,-0.915662651,0.654545455,0.352941176,-1,-1,-1,1.000608653,-0.218717814,-0.40894689,-0.225513553,-0.277511949,0.313902679,-0.047975366,fezouata
,-0.730769231,0.6,0.076023392,0.058823529,-0.903614458,0.572727273,0.176470588,0.361516588,0.210356758,-0.058314639,1.047905473,-0.21689644,-0.305693733,-0.234541755,-0.23304021,0.291725475,0.017984464,fezouata
,-0.884615385,0.9,0.081871345,-0.294117647,-0.891566265,0.545454545,-0.470588235,0.535717363,0.390879382,-0.180562966,0.586595357,-0.242095446,-0.279922195,-0.290243433,-0.253579122,0.287483946,-0.216549477,fezouata
,-1,1.1,0.087719298,0.176470588,-0.975903614,0.618181818,0.058823529,-1,-1,-1,0.835913212,-0.178189135,-0.32486692,-0.333322927,-0.344893113,0.264602514,0.050120307,fezouata
,-1,1,0.093567251,0.647058824,-0.939759036,0.536363636,1.941176471,-1,-1,-1,0.56877561,-0.193559789,-0.40692602,-0.302819989,-0.332726581,0.467892605,0.083762669,fezouata
,-1,1.1,0.087719298,0.411764706,-0.891566265,0.527272727,1.764705882,0.290679305,0.006644591,-0.377442723,0.583263911,-0.205441241,-0.423094953,-0.284579822,-0.30238947,0.446553917,0.041887268,fezouata
,-1,0.004854369,0.151762902,0.773272416,-0.915253246,0.598631951,0.891490577,-1,-1,-1,1.02477234,-0.210384167,-0.362569792,-0.351337077,-0.366577975,0.319323777,0.030638353,fezouata
,-0.653846154,1,0.040935673,0.117647059,-0.843373494,0.518181818,0.529411765,0.51562916,0.105677482,0.059593787,0.58031093,-0.193551446,-0.371706282,-0.293959533,-0.278781947,0.28749942,0.013487063,fezouata
,-1,1.3,0.076023392,0.294117647,-0.891566265,0.536363636,0.058823529,-1,-1,-1,0.5167545,-0.222543937,-0.349027747,-0.25877696,-0.278517132,0.325004261,-0.029393317,fezouata
,-1,0.2,0.140350877,0.235294118,-0.903614458,0.572727273,0.176470588,-1,-1,-1,0.762970633,-0.226194302,-0.247425047,-0.336676664,-0.324316104,0.285332712,-0.078969765,fezouata
,-1,0.708252427,0.110628513,0.063963449,-0.927359925,0.562091792,0.300399772,-1,-1,-1,0.5379053,-0.198225064,-0.412405666,-0.219901983,-0.267873995,0.279167856,0.050459831,fezouata
,-1,1.311165049,0.075370465,0.477727013,-0.939466604,0.589496911,0.595945174,-1,-1,-1,0.597557491,-0.217098888,-0.269704973,-0.268484763,-0.225292061,0.35716101,0.102029119,fezouata
,-1,0.6,0.116959064,0.176470588,-0.927710843,0.572727273,0.470588235,-1,-1,-1,1.103362705,-0.198798117,-0.432444452,-0.267948272,-0.288456445,0.320138476,0.093768255,fezouata
,-1,0.3,0.134502924,0.705882353,-0.963855422,0.672727273,1.588235294,-1,-1,-1,1.025431474,-0.224913195,-0.490598455,-0.326459919,-0.326834401,0.414865067,0.194992202,fezouata
,-1,0.2,0.140350877,0.352941176,-0.951807229,0.663636364,0.647058824,-1,-1,-1,1.022068315,-0.195740042,-0.401700061,-0.332589675,-0.359012064,0.287053858,0.070550138,fezouata
,-1,0.6,0.116959064,1.117647059,-0.963855422,0.636363636,1.529411765,-1,-1,-1,0.925734774,-0.204589827,-0.413878158,-0.257789446,-0.255033986,0.300217205,0.198404843,fezouata
,-0.961351755,1.210679612,0.075370465,0.241290691,-0.915253246,0.580361871,-0.290691034,0.197630332,0.003661934,-0.245681779,0.465887827,-0.210689122,-0.367856614,-0.284460105,-0.302788486,0.245922467,-0.075913477,fezouata
,-1,0.9,0.099415205,0.470588235,-0.891566265,0.5,0.705882353,-1,-1,-1,0.523292412,-0.173253932,-0.468631225,-0.31421172,-0.360951892,0.247015073,0.033478374,fezouata
,-1,0.8,0.105263158,0.411764706,-0.710843373,0.445454545,0.705882353,0.470774092,-0.018727394,-0.408964129,0.466110816,-0.221290563,-0.445567772,-0.290807751,-0.298294436,0.234522561,0.135618833,fezouata
,-1,0.4,0.128654971,0.529411765,-0.927710843,0.518181818,1.411764706,-1,-1,-1,0.909939743,-0.188355541,-0.517719316,-0.217137777,-0.227413193,0.402205138,0.278896807,fezouata
,-0.346153846,0.4,0.029239766,-0.235294118,-0.855421687,0.554545455,-0.176470588,0.390669431,0.381876524,0.037793761,0.662905884,-0.226480361,-0.22691349,-0.286119669,-0.239136374,0.29986994,-0.172687824,fezouata
,-1,0.8,0.105263158,0.470588235,-0.951807229,0.581818182,0.764705882,-1,-1,-1,0.872871414,-0.210875548,-0.43131111,-0.262945182,-0.256547349,0.32627706,0.106720574,fezouata
,-0.650469043,0.716585366,0.056996149,0.128550933,-0.939171319,0.624789357,0.306743185,0.331161137,0.029382397,0.027305084,0.743120602,-0.22004907,-0.400455502,-0.366790181,-0.393703664,0.260570748,-0.025495064,fezouata
,-1,1.4,0.070175439,0.176470588,-0.939759036,0.554545455,1.705882353,-1,-1,-1,0.531905093,-0.199964606,-0.366181352,-0.211012156,-0.214181384,0.626911972,0.13857132,fezouata
,-0.538461538,1.5,-0.005847953,0.588235294,-0.879518072,0.536363636,0.705882353,0.24955634,0.172560431,0.10931753,0.444375315,-0.212186108,-0.381346668,-0.325884268,-0.333795705,0.258582634,0.069750939,fezouata
,-1,0.7,0.111111111,-0.176470588,-0.951807229,0.6,-0.176470588,-1,-1,-1,0.79332055,-0.188206915,-0.329099647,-0.276749346,-0.315497952,0.26086722,-0.058718108,fezouata
,-0.961538462,1.2,0.076023392,0.235294118,-0.903614458,0.5,0.882352941,-0.369668246,-1,-1,0.636933999,-0.177067118,-0.360439516,-0.278997337,-0.308405393,0.291889717,0.029289892,fezouata
,-1,0.2,0.140350877,0.176470588,-0.963855422,0.6,0.176470588,-1,-1,-1,0.781177401,-0.202501795,-0.324266817,-0.299118184,-0.352084274,0.292741871,-0.053678031,fezouata
,-1,1.2,0.081871345,-0.235294118,-0.963855422,0.6,-0.588235294,-1,-1,-1,0.378897543,-0.171406608,-0.281619522,-0.306723846,-0.347425476,0.155844935,-0.170679326,fezouata
,-1,0.4,0.128654971,0.411764706,-0.915662651,0.609090909,0.588235294,0.221267773,0.160625384,-0.43304892,0.738490092,-0.20533529,-0.483622408,-0.285560551,-0.303781109,0.245217722,0.055766479,fezouata
,-1,0.1,0.14619883,0.588235294,-0.927710843,0.636363636,0.235294118,-1,-1,-1,1.037085432,-0.235127755,-0.427912092,-0.299450793,-0.301039253,0.354524905,0.00380213,fezouata
,-0.615384615,0.6,0.058479532,-0.058823529,-0.939759036,0.572727273,0.176470588,0.093106965,0.006116904,0.035221597,0.620280653,-0.207666477,-0.342499285,-0.255744029,-0.28809914,0.246485386,-0.114967269,fezouata
,-1,1.411650485,0.069494124,0.359508852,-0.782079775,0.461606355,1.127926899,-1,-1,-1,0.374908028,-0.215481222,-0.478742048,-0.250140498,-0.257142477,0.255264018,0.167362381,fezouata
,-0.653846154,1.2,0.029239766,0.411764706,-0.963855422,0.572727273,0.941176471,0.524996178,0.596962444,0.068583558,0.755791448,-0.18939621,-0.431636238,-0.231216814,-0.237628027,0.349186874,0.168836447,fezouata
,-1,0.8,0.105263158,0.058823529,-0.927710843,0.581818182,0,-1,-1,-1,0.647437708,-0.245299821,-0.313257536,-0.357418277,-0.330047125,0.294194975,-0.158754063,fezouata
,-1,0,0.152046784,0.588235294,-0.915662651,0.581818182,1.588235294,-1,-1,-1,0.977262242,-0.199761064,-0.417442641,-0.32327906,-0.347104709,0.38543644,0.130923562,fezouata
,-0.492647059,0.623529412,0.038441692,0.492214533,-0.926647768,0.577406417,0.134083045,0.377032446,0.38818291,0.078246035,0.800132222,-0.218660245,-0.427192613,-0.352248559,-0.374580953,0.303925511,0.022055682,fezouata
,-1,0.5,0.122807018,0.764705882,-0.939759036,0.618181818,1.470588235,-1,-1,-1,0.864409644,-0.206379137,-0.565898671,-0.290939381,-0.295486414,0.308970033,0.138227713,fezouata
,-0.76811053,-0.095631068,0.122381196,0.595945174,-0.963679963,0.60776699,1.24614506,0.503098797,0.45291574,-0.192032386,1.559445702,-0.201266605,-0.426134995,-0.33328443,-0.340743249,0.27638381,0.113429662,fezouata
,-1,0.5,0.122807018,0.176470588,-0.975903614,0.590909091,0.411764706,-1,-1,-1,0.781249773,-0.192796265,-0.459732979,-0.305540973,-0.34008092,0.225217751,-0.002877342,fezouata
,-1,0.5,0.122807018,0.058823529,-0.891566265,0.572727273,1.058823529,0.470774092,-0.012903766,-0.446246039,0.854916064,-0.232074821,-0.467186071,-0.291275305,-0.32990046,0.370934688,-0.143954747,fezouata
,-1,0.8,0.105263158,0.470588235,-0.915662651,0.581818182,2,-1,-1,-1,0.722987954,-0.19154768,-0.396628304,-0.298843837,-0.311099281,0.321340668,0.120626332,fezouata
,-1,0.5,0.122807018,0,-0.891566265,0.572727273,-0.294117647,-1,-1,-1,0.673980999,-0.197010898,-0.209299266,-0.279543455,-0.302231943,0.251843376,-0.102697634,fezouata
,-1,1.4,0.070175439,0.470588235,-0.915662651,0.536363636,1.235294118,-1,-1,-1,0.423655336,-0.20763728,-0.472055289,-0.273654281,-0.304683035,0.379479943,0.055436144,fezouata
,-0.769230769,0.5,0.087719298,0.411764706,-0.915662651,0.572727273,1.294117647,0.343601896,0.526114557,-0.114432686,0.947001117,-0.207544126,-0.316031561,-0.277472823,-0.241369457,0.418412685,0.195779152,fezouata
,-0.923076923,0.3,0.122807018,0.529411765,-0.891566265,0.609090909,0.882352941,0.396951454,-0.030399701,-0.261623696,0.642479847,-0.204586597,-0.392560402,-0.27896677,-0.311543028,0.231838986,0.155819166,fezouata
,-1,0.7,0.111111111,0.411764706,-0.939759036,0.618181818,0.823529412,-1,-1,-1,0.783536076,-0.214686485,-0.370748138,-0.300321965,-0.316578937,0.261870826,0.083906075,fezouata
,-1,0.8,0.105263158,0.352941176,-0.927710843,0.554545455,0.588235294,-1,-1,-1,0.588529276,-0.207246137,-0.346352643,-0.272951358,-0.274516715,0.264687466,0.065207453,fezouata
,-1,0.8,0.105263158,0.352941176,-0.879518072,0.581818182,0.235294118,0.229146919,-0.547655679,-0.387419549,0.462123478,-0.216892849,-0.340379736,-0.245027191,-0.264205478,0.224621015,0.057591192,fezouata
,-1,0.7,0.111111111,0.117647059,-0.927710843,0.581818182,0.529411765,-1,-1,-1,0.587868688,-0.214721334,-0.41327411,-0.29161043,-0.337447388,0.246595731,0.01361705,fezouata
,-0.769230769,-0.1,0.122807018,0.411764706,-0.903614458,0.627272727,0.529411765,0.414744602,0.374436382,-0.221596988,1.090028701,-0.237641479,-0.425178133,-0.307427743,-0.318786148,0.352586948,0.070402263,fezouata
,-1,1,0.093567251,0.176470588,-0.927710843,0.572727273,1.411764706,-1,-1,-1,0.702283997,-0.208560874,-0.490770772,-0.245017388,-0.249020381,0.386750155,0.120977364,fezouata
,-1,0.909223301,0.09887583,0.536836094,-0.891039888,0.516416593,0.182181611,-1,-1,-1,0.633882869,-0.196114979,-0.477994601,-0.286662921,-0.291661278,0.283100983,0.137520504,fezouata
,-0.961538462,0.7,0.105263158,0.117647059,-0.86746988,0.554545455,0.882352941,-0.1404567,0.020626436,-0.509667876,0.760352328,-0.169385894,-0.319166634,-0.30125556,-0.364993733,0.299497053,0.03979739,fezouata
,-0.269230769,0.8,-0.005847953,0.176470588,-0.963855422,0.545454545,0.352941176,0.191396281,0.336383418,0.147049351,1.040401898,-0.229181627,-0.277250136,-0.25247243,-0.225225378,0.347156612,0.004816148,fezouata
,-1,0.5,0.122807018,0.294117647,-0.987951807,0.690909091,0.882352941,-1,-1,-1,0.840416315,-0.225260064,-0.414848,-0.321995056,-0.32189304,0.351149926,0.074567528,fezouata
,-0.884615385,0.8,0.087719298,0.235294118,-0.915662651,0.581818182,0.352941176,0.260663507,0.312660247,-0.250858875,0.725265197,-0.187154488,-0.368208352,-0.278693338,-0.290901956,0.229962837,0.039397096,fezouata
,-1,0.8,0.105263158,0.294117647,-0.927710843,0.563636364,0.352941176,-1,-1,-1,0.70373803,-0.235947019,-0.382575226,-0.228341692,-0.22833034,0.313303054,0.115058511,fezouata
,-0.807692308,1,0.064327485,0.470588235,-0.939759036,0.572727273,0.529411765,0.379726172,0.841978777,-0.079859218,0.652416971,-0.192354925,-0.461896998,-0.175695912,-0.197515845,0.268743543,0.305265612,fezouata
