network,type,Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.217391304,0.004830918,0.777777778,0.043478261,0.004830918,0.975845411,0.763285024,1.8,0.504524979,1.653212514,9.379160407,0.539513833,0.471307357,0.26487063,0.380090199,2.500304433,0.215556762,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.014492754,0.985507246,0.096618357,0.024154589,0.946859903,0.898550725,NaN,NaN,,6.048764663,0.625495416,0.243488663,0.320278594,0.302998727,2.306075917,0.209747414,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.144927536,0.004830918,0.850241546,0.048309179,0.004830918,0.971014493,0.816425121,1.833333333,0.379049022,1.477121255,9.941261134,0.744700775,0.434135793,0.279606451,0.343558763,2.498266652,0.220884968,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.22705314,0.004830918,0.768115942,0.033816425,0.014492754,0.975845411,0.729468599,1.744680851,0.440754546,1.672097858,5.730995375,0.448634853,0.463914034,0.292157327,0.35707826,2.682650641,0.209437113,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.217391304,0.019323671,0.763285024,0.038647343,0.019323671,0.961352657,0.666666667,1.75,0.43422055,2.255272505,4.830001389,0.557433033,0.425986814,0.275910608,0.342821782,2.290455035,0.202793667,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.251207729,0.004830918,0.743961353,0.028985507,0.009661836,0.975845411,0.685990338,1.730769231,0.447887618,1.716003344,6.075913164,0.512510366,0.456616574,0.275284801,0.324101761,2.497941567,0.197789062,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.178743961,0.004830918,0.816425121,0.048309179,0.009661836,0.971014493,0.763285024,1.756756757,0.434958836,1.568201724,6.566403045,0.462391926,0.423913124,0.272781774,0.323886356,2.513027202,0.213901142,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.024154589,0.014492754,0.961352657,0.062801932,0.009661836,0.961352657,0.927536232,1.866666667,0.516397779,1.176091259,8.178410236,0.678724302,0.279779892,0.288725265,0.306612459,2.312846917,0.17777722,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.31884058,0.004830918,0.676328502,0.019323671,0.004830918,0.985507246,0.560386473,1.757575758,0.431833517,1.819543936,5.810371589,0.626036366,0.474680326,0.29037386,0.334940237,2.444418109,0.191276174,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.019323671,0.980676329,0.086956522,0.014492754,0.961352657,0.937198068,NaN,NaN,,7.190643087,0.684320208,0.260165627,0.286023181,0.300004802,2.256406429,0.207050985,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.019323671,0.980676329,0.06763285,0.033816425,0.917874396,0.903381643,NaN,NaN,,7.610098062,0.527442818,0.193665578,0.316075124,0.33359818,2.178738227,0.204152766,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.231884058,0.004830918,0.763285024,0.048309179,0.009661836,0.975845411,0.724637681,1.9375,0.380718805,1.681241237,7.241377611,0.710889053,0.425624387,0.29903044,0.356364696,2.396690006,0.19545032,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.149758454,0.004830918,0.845410628,0.062801932,0.014492754,0.971014493,0.787439614,1.741935484,0.444802723,1.491361694,6.318214258,0.647580728,0.398063356,0.307464797,0.328936226,2.50921322,0.198035335,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.193236715,0.014492754,0.792270531,0.053140097,0.019323671,0.956521739,0.729468599,1.85,0.402721832,2.079181246,5.994921143,0.644620315,0.3668626,0.269554218,0.319566393,2.264162794,0.203305388,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.144927536,0.004830918,0.850241546,0.043478261,0.004830918,0.961352657,0.77294686,1.666666667,0.606478435,1.477121255,7.57073863,0.69161131,0.361439504,0.295983719,0.294919679,2.299794844,0.197707271,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.236714976,0.004830918,0.758454106,0.048309179,0.004830918,0.971014493,0.724637681,1.673469388,0.473803541,1.69019608,6.991340896,0.535076614,0.442669536,0.276976525,0.345443072,2.569993943,0.21792687,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.024154589,0.975845411,0.062801932,0.024154589,0.946859903,0.927536232,NaN,NaN,,6.468403881,0.678293512,0.278528166,0.301120578,0.326233848,2.310519964,0.214445582,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.024154589,0.975845411,0.053140097,0.019323671,0.942028986,0.93236715,NaN,NaN,,5.520881038,0.634568639,0.280997364,0.321865791,0.308080458,2.598353683,0.198526692,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.019323671,0.014492754,0.966183575,0.062801932,0.004830918,0.961352657,0.937198068,1.833333333,0.389249472,1.079181246,7.813596247,0.711509477,0.320577227,0.29933083,0.278075375,2.405923605,0.209207825,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.376811594,0.009661836,0.61352657,0.033816425,0.009661836,0.975845411,0.550724638,1.705128205,0.457453664,2.193124598,6.09462999,0.598532522,0.490949454,0.280893814,0.365162297,2.306808317,0.22334699,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.014492754,0.985507246,0.048309179,0.009661836,0.961352657,0.961352657,NaN,NaN,,7.106399287,0.697632199,0.324118689,0.280289577,0.273383761,2.494114221,0.139279556,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.009661836,0.990338164,0.096618357,0.019323671,0.946859903,0.946859903,NaN,NaN,,8.37976731,0.647677815,0.210085378,0.281163408,0.280069316,2.3217462,0.234156121,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.169082126,0.009661836,0.821256039,0.077294686,0.019323671,0.956521739,0.782608696,1.914285714,0.281962951,1.84509804,8.018801345,0.579273602,0.39198306,0.242990671,0.340566634,2.269809428,0.222362589,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.125603865,0.009661836,0.8647343,0.053140097,0.004830918,0.980676329,0.835748792,1.769230769,0.42543563,1.716003344,7.266600114,0.761624876,0.364615796,0.27056504,0.301779341,2.395623924,0.250822194,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.009661836,0.990338164,0.086956522,0.014492754,0.956521739,0.937198068,NaN,NaN,,8.221792085,0.573881123,0.236849035,0.304235605,0.324890805,2.30464746,0.216950259,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.048309179,0.019323671,0.93236715,0.062801932,0.009661836,0.951690821,0.898550725,1.875,0.463404348,1.602059991,7.578731507,0.52655126,0.27684802,0.314144024,0.318984589,2.37024956,0.180828651,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.178743961,0.004830918,0.816425121,0.033816425,0.004830918,0.985507246,0.743961353,1.72972973,0.450225169,1.568201724,6.364754721,0.553593369,0.430010028,0.273856558,0.350520556,2.511453213,0.197727357,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.09178744,0.014492754,0.893719807,0.057971014,0.014492754,0.971014493,0.869565217,2.01754386,0.481486837,1.755874856,7.681768186,0.698518359,0.37633235,0.275992685,0.298208919,2.499424995,0.217393197,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.009661836,0.028985507,0.961352657,0.072463768,0.024154589,0.93236715,0.922705314,2.25,0.621581561,1.079181246,6.256521811,0.737513259,0.296389144,0.299834923,0.299910542,2.446210207,0.210330955,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.217391304,0.009661836,0.77294686,0.033816425,0.024154589,0.956521739,0.68115942,1.866666667,0.341839045,1.954242509,5.449635013,0.600358118,0.370387274,0.281261763,0.287166399,2.282697344,0.202397823,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.280193237,0.019323671,0.700483092,0.053140097,0.009661836,0.971014493,0.608695652,1.797413793,0.413403403,2.365487985,5.185185046,0.578168023,0.447761546,0.272222609,0.343591672,2.231573907,0.238002259,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.024154589,0.975845411,0.077294686,0.028985507,0.917874396,0.913043478,NaN,NaN,,6.119500249,0.645466022,0.250060755,0.293419127,0.302475128,2.396674584,0.237676654,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.009661836,0.990338164,0.077294686,0.019323671,0.951690821,0.946859903,NaN,NaN,,9.698710257,0.636956549,0.226712677,0.276402312,0.284302597,2.239524056,0.206647358,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.009661836,0.990338164,0.048309179,0.014492754,0.951690821,0.913043478,NaN,NaN,,7.021931596,0.644377477,0.245818596,0.289252488,0.279907895,2.28556117,0.173186504,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.019323671,0.980676329,0.106280193,0.019323671,0.946859903,0.93236715,NaN,NaN,,8.254335917,0.638446882,0.22909659,0.287544315,0.315572794,2.220852298,0.210896933,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.304347826,0.009661836,0.685990338,0.033816425,0.009661836,0.975845411,0.628019324,1.722222222,0.449691252,2.100370545,6.785683379,0.628269578,0.4596669,0.294174613,0.334604579,2.448033656,0.170932595,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.096618357,0.014492754,0.888888889,0.043478261,0.019323671,0.951690821,0.845410628,1.9,0.573422671,1.77815125,5.852337978,0.736591007,0.360395365,0.284859392,0.32270516,2.445276087,0.161918849,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.154589372,0.014492754,0.830917874,0.043478261,0.014492754,0.966183575,0.787439614,1.822916667,0.383743107,1.982271233,6.638094039,0.695425443,0.374274359,0.277653778,0.312372286,2.337979816,0.21462132,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.053140097,0.014492754,0.93236715,0.057971014,0.033816425,0.927536232,0.8647343,1.787878788,0.545296694,1.51851394,5.637296634,0.698639236,0.336478537,0.309664094,0.30790951,2.51229915,0.201898063,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.125603865,0.009661836,0.8647343,0.062801932,0.019323671,0.946859903,0.768115942,1.980769231,0.464014225,1.716003344,6.193935125,0.615470878,0.394409934,0.28512279,0.351001897,2.338047922,0.189095596,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.164251208,0.009661836,0.826086957,0.062801932,0.004830918,0.980676329,0.782608696,1.867647059,0.485749514,1.832508913,8.149919806,0.529279264,0.403376402,0.27717361,0.334328632,2.416639478,0.224066069,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.120772947,0.009661836,0.869565217,0.038647343,0.014492754,0.971014493,0.835748792,1.74,0.486973159,1.698970004,7.250989761,0.702150881,0.357364878,0.289357817,0.304573835,2.378950292,0.174907011,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.212560386,0.028985507,0.758454106,0.043478261,0.009661836,0.961352657,0.719806763,1.840909091,0.450256293,2.421603927,5.748435154,0.57360391,0.383566093,0.282933822,0.318202296,2.274796282,0.183363461,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.309178744,0.004830918,0.685990338,0.024154589,0.009661836,0.980676329,0.647342995,1.796875,0.442922742,1.806179974,8.504735038,0.564630377,0.467115462,0.255107094,0.323635149,2.392329647,0.206102542,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.004830918,0.995169082,0.096618357,0.019323671,0.956521739,0.913043478,NaN,NaN,,6.917429065,0.704103796,0.238182015,0.304659762,0.274570823,2.32364351,0.213569068,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.019323671,0.019323671,0.961352657,0.038647343,0.024154589,0.942028986,0.917874396,2.1875,0.543905629,1.204119983,6.399067579,0.670126488,0.316303223,0.31103836,0.299998097,2.458108074,0.169896214,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.304347826,0.028985507,0.666666667,0.053140097,0.038647343,0.927536232,0.603864734,1.711640212,0.470816163,2.5774918,4.545867921,0.465268685,0.466316905,0.280429064,0.365571522,2.263354543,0.216500701,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.222222222,0.004830918,0.77294686,0.053140097,0.019323671,0.971014493,0.671497585,1.826086957,0.383223047,1.662757832,5.697739296,0.515768429,0.406511438,0.283566306,0.320762843,2.512249891,0.224420275,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.120772947,0.009661836,0.869565217,0.077294686,0.014492754,0.971014493,0.811594203,1.8,0.451753951,1.698970004,6.665562422,0.616041092,0.347054477,0.278022159,0.32667842,2.298683575,0.213333115,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.082125604,0.019323671,0.898550725,0.077294686,0.019323671,0.961352657,0.830917874,1.808823529,0.432188217,1.832508913,5.486883226,0.678743319,0.314375329,0.291622654,0.286773452,2.433480691,0.198051919,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.231884058,0.004830918,0.763285024,0.033816425,0.009661836,0.985507246,0.748792271,1.895833333,0.308709278,1.681241237,7.319408602,0.490125977,0.416898881,0.285302762,0.35547712,2.431487514,0.25507485,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.009661836,0.014492754,0.975845411,0.077294686,0.014492754,0.942028986,0.913043478,1.833333333,0.40824829,0.77815125,6.913472415,0.700359719,0.274257718,0.295023854,0.299143963,2.329601673,0.185997687,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.22705314,0.009661836,0.763285024,0.062801932,0.009661836,0.971014493,0.743961353,1.840425532,0.396305288,1.973127854,6.798135573,0.553252655,0.412428257,0.28862929,0.320687228,2.642552927,0.21310421,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.077294686,0.019323671,0.903381643,0.086956522,0.028985507,0.942028986,0.8647343,1.890625,0.537991193,1.806179974,6.104569769,0.698698193,0.340442973,0.300446891,0.311907987,2.458623004,0.268077189,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.053140097,0.028985507,0.917874396,0.062801932,0.024154589,0.937198068,0.869565217,1.984848485,0.540439258,1.819543936,5.877418688,0.702304257,0.332895929,0.306255127,0.302125287,2.416920284,0.216174258,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.231884058,0.004830918,0.763285024,0.057971014,0.009661836,0.966183575,0.724637681,2.0625,0.522117212,1.681241237,8.728101532,0.52263265,0.424838536,0.260192328,0.344141542,2.383956709,0.244238307,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.024154589,0.975845411,0.077294686,0.038647343,0.913043478,0.898550725,NaN,NaN,,6.913404544,0.531457186,0.205865004,0.312295565,0.329325185,2.202792122,0.209204202,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.367149758,0.009661836,0.623188406,0.014492754,0.004830918,0.985507246,0.594202899,1.782894737,0.413637765,2.181843588,7.109008437,0.629076801,0.506921371,0.259879471,0.369070497,2.421315667,0.218478822,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.101449275,0.004830918,0.893719807,0.062801932,0.009661836,0.971014493,0.821256039,1.952380952,0.497613352,1.322219295,7.139127995,0.553861189,0.355675092,0.284844954,0.309055532,2.379279279,0.19894434,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.028985507,0.009661836,0.961352657,0.057971014,0.024154589,0.946859903,0.90821256,2,0.603022689,1.079181246,6.841653709,0.69220482,0.375791874,0.283368995,0.300449706,2.486196909,0.180936467,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.130434783,0.014492754,0.855072464,0.033816425,0.019323671,0.951690821,0.811594203,1.962962963,0.534893551,1.908485019,6.689514076,0.759835077,0.406805497,0.280414701,0.312361469,2.509771523,0.150685013,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.144927536,0.014492754,0.84057971,0.053140097,0.014492754,0.961352657,0.801932367,1.755555556,0.457425898,1.954242509,6.446168982,0.705505746,0.370777179,0.284085015,0.316156351,2.42586187,0.209536886,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.164251208,0.009661836,0.826086957,0.062801932,0.024154589,0.946859903,0.758454106,1.897058824,0.39169383,1.832508913,6.516968116,0.687701842,0.377460154,0.259422129,0.307365295,2.275670284,0.202372644,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.289855072,0.004830918,0.70531401,0.028985507,0.009661836,0.980676329,0.608695652,1.733333333,0.445948491,1.77815125,6.469515853,0.467906606,0.495616049,0.266449123,0.359782437,2.504034082,0.21210567,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.077294686,0.004830918,0.917874396,0.077294686,0.009661836,0.951690821,0.850241546,2,0.816496581,1.204119983,6.869104813,0.694757117,0.328564456,0.294163731,0.298443202,2.386062851,0.220753935,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.338164251,0.009661836,0.652173913,0.028985507,0.019323671,0.956521739,0.541062802,1.757142857,0.462576901,2.146128036,5.360546311,0.474669374,0.46058655,0.287541894,0.341991058,2.203138134,0.19153168,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.06763285,0.009661836,0.922705314,0.053140097,0.009661836,0.961352657,0.884057971,1.821428571,0.390021028,1.447158031,7.357596397,0.628387912,0.344763338,0.294840285,0.330330602,2.372295965,0.198336972,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.188405797,0.009661836,0.801932367,0.057971014,0.009661836,0.961352657,0.763285024,1.923076923,0.477254888,1.892094603,7.32464749,0.53231284,0.387767676,0.316203224,0.373728791,2.408854324,0.205171538,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.323671498,0.004830918,0.671497585,0.038647343,0.014492754,0.961352657,0.632850242,1.746268657,0.438429829,1.826074803,6.908693825,0.607146819,0.452620768,0.273216391,0.329725903,2.272924344,0.18038332,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.198067633,0.004830918,0.797101449,0.024154589,0.019323671,0.971014493,0.714975845,1.87804878,0.331294578,1.612783857,5.84257261,0.413536907,0.444772582,0.289319772,0.353612484,2.434126302,0.19682738,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.028985507,0.009661836,0.961352657,0.043478261,0.024154589,0.961352657,0.917874396,1.75,0.452267017,1.079181246,7.027571371,0.53885893,0.326620157,0.27615534,0.299319978,2.350459228,0.189978777,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.217391304,0.019323671,0.763285024,0.038647343,0.014492754,0.946859903,0.676328502,1.844444444,0.36344445,2.255272505,5.521492908,0.671342615,0.443091525,0.280472048,0.356481939,2.361458682,0.200436998,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.144927536,0.004830918,0.850241546,0.043478261,0.004830918,0.961352657,0.806763285,2.166666667,0.461133037,1.477121255,9.340018151,0.550319743,0.352901231,0.278935041,0.302349161,2.349244574,0.1970201,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.217391304,0.004830918,0.777777778,0.057971014,0.009661836,0.971014493,0.70531401,1.822222222,0.441530854,1.653212514,6.769396057,0.702463999,0.387709988,0.298981599,0.300303301,2.403947113,0.219121455,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.096618357,0.019323671,0.884057971,0.053140097,0.009661836,0.966183575,0.8647343,1.775,0.476670945,1.903089987,6.365179863,0.456585305,0.410184567,0.28133668,0.334142612,2.475299683,0.217272924,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.024154589,0.019323671,0.956521739,0.048309179,0.009661836,0.951690821,0.903381643,1.85,0.587142949,1.301029996,7.422650216,0.616359778,0.299074334,0.270412142,0.308722981,2.233880316,0.192345805,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.009661836,0.009661836,0.980676329,0.048309179,0.014492754,0.951690821,0.922705314,1.75,0.5,0.602059991,6.683717753,0.746659361,0.326924173,0.280582429,0.291117909,2.407685122,0.184304375,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.15942029,0.028985507,0.811594203,0.062801932,0.014492754,0.946859903,0.782608696,1.865284974,0.398548207,2.285557309,6.60835806,0.599481579,0.35667273,0.284633354,0.317541147,2.401862231,0.231025016,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0.019323671,0.009661836,0.971014493,0.077294686,0.014492754,0.951690821,0.927536232,1.75,0.46291005,0.903089987,7.122525971,0.666859701,0.321665951,0.290217318,0.309243002,2.511190937,0.239358879,,,,,,,,,,,,,,,,,,,,
fezouata,nested hierarchy model,0,0.014492754,0.985507246,0.06763285,0.014492754,0.946859903,0.937198068,NaN,NaN,,8.433672234,0.673058077,0.208601453,0.295700852,0.303371584,2.239859653,0.183210868,,,,,,,,,,,,,,,,,,,,
