Cons._sp.,Resource_sp.,Certainty level
Cheloniellid,Ctenodonta escosurae,1
Cheloniellid,Praenucula sp.,1
Cheloniellid,Redonia michelae,2
Cheloniellid,Coxiconchia guiraudi,2
Cheloniellid,Alococoncha?,1
Cheloniellid,Cardiolaria? sp.,1
Cheloniellid,Cienagomya? sp.,2
Cheloniellid,Ekaterodonta courtessolei,2
Cheloniellid,Glyptarca sp.,1
Cheloniellid,Sinuites sp.,1
Cheloniellid,Lesueurilla prima,1
Cheloniellid,Carcassonnella courtessolei,2
Cheloniellid,Carcassonnella vizcainoi,2
Cheloniellid,Carcassonnella sp.,2
Cheloniellid,Ribeiria sp.,1
Cheloniellid,Priapulid,1
Cheloniellid,Enosiaspis hrungnir,1
Cheloniellid, 'Synziphosurine'/Synziphosurina?,2
Cheloniellid,Chasmataspidid,1
Cheloniellid,Tariccoia tazagurtensis,2
Cheloniellid,Phyllocarid,1
Cheloniellid,Ostracod,2
Cheloniellid,Lepadomorph barnacle,1
Cheloniellid,undet. Dikelocephalidae,2
Cheloniellid,undet. Illaenacea,2
Cheloniellid,Orometopus sp.,1
Cheloniellid,Cnemidopyge sp.,1
Cheloniellid,Toletanaspis aff. borni,1
Cheloniellid,Agerina quadrata,1
Cheloniellid,Geragnostus aff. occitanus,1
Cheloniellid,Geragnostus sp.,1
Cheloniellid,Ampyx priscus,1
Cheloniellid,Ampyx cf. priscus,1
Cheloniellid,Proetidae?,2
Cheloniellid,undet. Trinucleidae,2
Cheloniellid,Nileus deynouxi,1
Cheloniellid,Hospes sp.,1
Cheloniellid,Ogygiocaris sp.,1
Cheloniellid,cf. Niobella sp.,1
Cheloniellid,Didymograptus cf. arcuatus,1
Cheloniellid,Didymograptus deflexus,1
Cheloniellid,Didymograptus extensus,1
Cheloniellid,Didymograptus v-fractus,1
Cheloniellid,Didymograptus intendus,1
Cheloniellid,Didymograptus pennatulus,1
Cheloniellid,Didymograptus nanus,1
Cheloniellid,Didymograptus nitidus,1
Cheloniellid,Didymograptus patulus,1
Cheloniellid,Didymograptus sparsus,1
Cheloniellid,"""Didymograptus sp. 1""",1
Cheloniellid,Didymograptus sp.,1
Cheloniellid,Didymograptid indet.,1
Cheloniellid,Koremagraptus sp.,1
Cheloniellid,Dictyonema sp.,1
Cheloniellid,Tuboid,1
Cheloniellid,?Cymatograptus protobalticus,1
Cheloniellid,Webbyites felix,1
Cheloniellid,Rhabdopleura-like epibiont,1
Cheloniellid,Hyolithes sp.,1
Pseudoangustidontus duplospineus,Zooplankton,2
Pseudoangustidontus duplospineus,Clonograptus rigidus,1
Pseudoangustidontus duplospineus,Clonograptus flexibilis,1
Pseudoangustidontus duplospineus,Clonograptus flexilis,1
Pseudoangustidontus duplospineus,Clonograptus persistens,1
Pseudoangustidontus duplospineus,Clonograptus multiplex,1
Pseudoangustidontus duplospineus,Dichograptidae?,1
Pseudoangustidontus duplospineus,Hunnegraptus copiosus,1
Pseudoangustidontus duplospineus, 'Kiaerograptus' supremus,1
Pseudoangustidontus duplospineus,Paradelograptus norvegicus,1
Pseudoangustidontus duplospineus,Paradelograptus tenuis,1
Pseudoangustidontus duplospineus,Paratemnograptus magnificus,1
Pseudoangustidontus duplospineus,Tetragraptus cf. approximatus,1
Pseudoangustidontus duplospineus,Tetragraptus quadribrachiatus,1
Pseudoangustidontus duplospineus,Tetragraptus reclinatus,1
Pseudoangustidontus duplospineus,Tetragraptus serra,1
Pseudoangustidontus duplospineus,Tetragraptus tornquisti,1
Pseudoangustidontus duplospineus, 'Tetragraptus' bulmani,1
Pseudoangustidontus duplospineus,Tetragraptus sp.,1
Pseudoangustidontus duplospineus,Araneograptus murrayi,1
Pseudoangustidontus duplospineus,Anisograptus cf. matanensis,1
Pseudoangustidontus duplospineus,Bryograptus divergens,1
Pseudoangustidontus duplospineus,Bryograptus kjerulfi cumbrensis,1
Pseudoangustidontus duplospineus,Bryograptus lapworthi,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliforme cf. anglica,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliforme flabelliforme,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliforme multithecatum,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliformis socialis,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliformis canadenisis,1
Pseudoangustidontus duplospineus,Rhabdinopora flabelliforme norvegicum,1
Pseudoangustidontus duplospineus,Acrograptus nicholsoni,1
Pseudoangustidontus duplospineus,Adelograptus sp.,1
Pseudoangustidontus duplospineus,Azygograptus eivionicus,1
Pseudoangustidontus duplospineus,Azygograptus sp.,1
Pseudoangustidontus duplospineus,Etagraptus putillus,1
Pseudoangustidontus duplospineus,Hermannograptus sp.,1
Pseudoangustidontus duplospineus,Isograptus caduceus arcuatus,1
Pseudoangustidontus duplospineus,Isograptus caduceus gracilis,1
Pseudoangustidontus duplospineus,Isograptus furcula,1
Pseudoangustidontus duplospineus,Pterograptus sp.,1
Pseudoangustidontus duplospineus,Schizograptus sp.,1
Pseudoangustidontus duplospineus,Temnograptus multiflex,1
Pseudoangustidontus duplospineus,Temnograptus cf. noveboracensis,1
Pseudoangustidontus duplospineus,Temnograptus ramulus,1
Pseudoangustidontus duplospineus,Adelograptus tenellus,1
Pseudoangustidontus duplospineus,Choristograptus louai,1
Pseudoangustidontus duplospineus,Ancoragraptus bulmani,1
Pseudoangustidontus duplospineus,?Baltograptus jacksoni,1
Pseudoangustidontus duplospineus,Baltograptus minutus,1
Pseudoangustidontus duplospineus,Baltograptus deflexus,1
Pseudoangustidontus duplospineus,?Baltograptus kurcki,1
Pseudoangustidontus duplospineus,Expansograptus sp.,1
Pseudoangustidontus sp.,Zooplankton,2
Pseudoangustidontus sp.,Clonograptus rigidus,1
Pseudoangustidontus sp.,Clonograptus flexibilis,1
Pseudoangustidontus sp.,Clonograptus flexilis,1
Pseudoangustidontus sp.,Clonograptus persistens,1
Pseudoangustidontus sp.,Clonograptus multiplex,1
Pseudoangustidontus sp.,Dichograptidae?,1
Pseudoangustidontus sp.,Hunnegraptus copiosus,1
Pseudoangustidontus sp., 'Kiaerograptus' supremus,1
Pseudoangustidontus sp.,Paradelograptus norvegicus,1
Pseudoangustidontus sp.,Paradelograptus tenuis,1
Pseudoangustidontus sp.,Paratemnograptus magnificus,1
Pseudoangustidontus sp.,Tetragraptus cf. approximatus,1
Pseudoangustidontus sp.,Tetragraptus quadribrachiatus,1
Pseudoangustidontus sp.,Tetragraptus reclinatus,1
Pseudoangustidontus sp.,Tetragraptus serra,1
Pseudoangustidontus sp.,Tetragraptus tornquisti,1
Pseudoangustidontus sp., 'Tetragraptus' bulmani,1
Pseudoangustidontus sp.,Tetragraptus sp.,1
Pseudoangustidontus sp.,Araneograptus murrayi,1
Pseudoangustidontus sp.,Anisograptus cf. matanensis,1
Pseudoangustidontus sp.,Bryograptus divergens,1
Pseudoangustidontus sp.,Bryograptus kjerulfi cumbrensis,1
Pseudoangustidontus sp.,Bryograptus lapworthi,1
Pseudoangustidontus sp.,Rhabdinopora flabelliforme cf. anglica,1
Pseudoangustidontus sp.,Rhabdinopora flabelliforme flabelliforme,1
Pseudoangustidontus sp.,Rhabdinopora flabelliforme multithecatum,1
Pseudoangustidontus sp.,Rhabdinopora flabelliformis socialis,1
Pseudoangustidontus sp.,Rhabdinopora flabelliformis canadenisis,1
Pseudoangustidontus sp.,Rhabdinopora flabelliforme norvegicum,1
Pseudoangustidontus sp.,Acrograptus nicholsoni,1
Pseudoangustidontus sp.,Adelograptus sp.,1
Pseudoangustidontus sp.,Azygograptus eivionicus,1
Pseudoangustidontus sp.,Azygograptus sp.,1
Pseudoangustidontus sp.,Etagraptus putillus,1
Pseudoangustidontus sp.,Hermannograptus sp.,1
Pseudoangustidontus sp.,Isograptus caduceus arcuatus,1
Pseudoangustidontus sp.,Isograptus caduceus gracilis,1
Pseudoangustidontus sp.,Isograptus furcula,1
Pseudoangustidontus sp.,Pterograptus sp.,1
Pseudoangustidontus sp.,Schizograptus sp.,1
Pseudoangustidontus sp.,Temnograptus multiflex,1
Pseudoangustidontus sp.,Temnograptus cf. noveboracensis,1
Pseudoangustidontus sp.,Temnograptus ramulus,1
Pseudoangustidontus sp.,Adelograptus tenellus,1
Pseudoangustidontus sp.,Choristograptus louai,1
Pseudoangustidontus sp.,Ancoragraptus bulmani,1
Pseudoangustidontus sp.,?Baltograptus jacksoni,1
Pseudoangustidontus sp.,Baltograptus minutus,1
Pseudoangustidontus sp.,Baltograptus deflexus,1
Pseudoangustidontus sp.,?Baltograptus kurcki,1
Pseudoangustidontus sp.,Expansograptus sp.,1
Phyllocarid,suspended organic matter,1
Phyllocarid,Benthic detritus,1
Angustidontid,Ranorthis fasciata,1
Angustidontid,undet. Athyridida,1
Angustidontid,Acrothele sp.,1
Angustidontid,Plectorthis simplex,1
Angustidontid,Angusticardinia sp.,1
Angustidontid,Lingula salteri,1
Angustidontid,Orbithele vana,1
Angustidontid,Paurorthis tadristensis,1
Angustidontid,Tarfaya marocana,1
Angustidontid,Wosekella sp.,1
Angustidontid,Monobolina sp.,1
Angustidontid,Elliptoglossa sp.,1
Angustidontid,Celdobolus sp.,1
Angustidontid,Discinoidea?,1
Angustidontid,undet. Dalmanelloidea,1
Angustidontid,Babinka prima,1
Angustidontid,Ctenodonta escosurae,1
Angustidontid,Praenucula sp.,1
Angustidontid,Redonia michelae,1
Angustidontid,Coxiconchia guiraudi,1
Angustidontid,Alococoncha?,1
Angustidontid,Cardiolaria? sp.,1
Angustidontid,Cienagomya? sp.,1
Angustidontid,Ekaterodonta courtessolei,1
Angustidontid,Glyptarca sp.,1
Angustidontid,Pelecyogyra fezouataensis,1
Angustidontid,Sinuites sp.,1
Angustidontid,Lesueurilla prima,1
Angustidontid,undet. Platyceratoidea,1
Angustidontid,undet. Monoplacophora,1
Angustidontid,Thoralispira laevis,1
Angustidontid,Thoralispira? cf. occitana,1
Angustidontid,Carcassonnella courtessolei,1
Angustidontid,Carcassonnella vizcainoi,1
Angustidontid,Carcassonnella sp.,1
Angustidontid,Ribeiria sp.,1
Angustidontid,Tolmachovia?,1
Angustidontid,Wiwaxiid,1
Angustidontid,Halkieriid,1
Angustidontid,Helcionelloid,1
Angustidontid,Calvapilosa kroegeri,1
Angustidontid,Bactroceras sp.,1
Angustidontid,Bathmoceras taichoutense,1
Angustidontid,Destombesiceras zagorense,1
Angustidontid,Polymeres sp.,1
Angustidontid,Protocyptendoceras longicameratum,1
Angustidontid,Large taxon with spinose limbs,1
Angustidontid,Small taxon with spinose limbs,1
Angustidontid,Armoured lobopodian 1,1
Angustidontid,Armoured lobopodian 2,1
Angustidontid,Armoured lobopodian 3,1
Angustidontid,Diania-like lobopodian,1
Angustidontid,Furca sp. 1,1
Angustidontid,Furca sp. 2,1
Angustidontid,Furca sp. 3,1
Angustidontid,Enosiaspis hrungnir,1
Angustidontid,Leanchoilia sp.,1
Angustidontid,Possible waptiid,1
Angustidontid, 'Synziphosurine'/Synziphosurina?,1
Angustidontid,Chasmataspidid,1
Angustidontid,Possible pycnogonid,1
Angustidontid,Possible helmetiid,1
Angustidontid,Possible retifaciid,1
Angustidontid,Tariccoia tazagurtensis,1
Angustidontid,Chlupacaris? sp.,1
Angustidontid,Cheloniellid,1
Angustidontid,Phyllocarid,1
Angustidontid,Ostracod,1
Angustidontid,Lepadomorph barnacle,1
Angustidontid,Eoduslia,1
Angustidontid,Symphysurus sicardi,1
Angustidontid,Apatokephalus cf. incisus,1
Angustidontid,Dikelokephalina brenchleyi,1
Angustidontid,undet. Dikelocephalidae,1
Angustidontid,undet. Illaenacea,1
Angustidontid,Orometopus sp.,1
Angustidontid,Cnemidopyge sp.,1
Angustidontid,Parvilichas marochii,1
Angustidontid,Selenopeltis aff. Gallica,1
Angustidontid,Selenopeltis binodosa,1
Angustidontid,Selenopeltis sp. 1,1
Angustidontid,Selenopeltis sp. 2,1
Angustidontid,Foulonia peregrina,1
Angustidontid,Foulonia sp.,1
Angustidontid,Toletanaspis aff. borni,1
Angustidontid,undet. Dalmanitacea,1
Angustidontid,Bathycheilus gallicus,1
Angustidontid,Bavarilla aff. zemmourensis,1
Angustidontid,Bavarilla zemmourensis,1
Angustidontid,Bavarilla sp.,1
Angustidontid,Colpocoryphe thorali,1
Angustidontid,Colpocoryphe pradesensis,1
Angustidontid,Pharostoma sp.,1
Angustidontid,Pharostomina sp. ,1
Angustidontid,Agerina quadrata,1
Angustidontid,Geragnostus aff. occitanus,1
Angustidontid,Geragnostus sp.,1
Angustidontid,Beltella sp.,1
Angustidontid,Ampyx priscus,1
Angustidontid,Ampyx cf. priscus,1
Angustidontid,Ceraurinella? sp.,1
Angustidontid,Megalaspidella sp.,1
Angustidontid,Platycoryphe sp.,1
Angustidontid,Parabathycheilus gallicus,1
Angustidontid,Proetidae?,1
Angustidontid,undet. Trinucleidae,1
Angustidontid,Nileus deynouxi,1
Angustidontid,Hospes sp.,1
Angustidontid,Ogygiocaris sp.,1
Angustidontid,Ormathops clariondi,1
Angustidontid,Pterygometopus sp.,1
Angustidontid,Iberocoryphe sp.,1
Angustidontid,cf. Niobella sp.,1
Angustidontid,Somasteroid indet. n. sp. 1,1
Angustidontid,Somasteroid indet. n. sp. 2,1
Angustidontid,Somasteroid indet. n. sp. 3,1
Angustidontid,Somasteroid indet.,1
Angustidontid,undet. Asteroidea,1
Angustidontid,Palaeosphaeronites sp.,1
Angustidontid,Palaeosphaeronites? prokopi,1
Angustidontid,Aristocystites cf. bohemicus (sinuous?),1
Angustidontid,Aristocystites sp.,1
Angustidontid,Ascocystites? sp.,1
Angustidontid,Balantiocystis regnelli,1
Angustidontid,Balantiocystis sp.,1
Angustidontid,Rhopalocystis sp.,1
Angustidontid,Rhopalocystis dehirensis,1
Angustidontid,Rhopalocystis destombesi,1
Angustidontid,Rhopalocystis fraga,1
Angustidontid,Rhopalocystis grandis,1
Angustidontid,Rhopalocystis havliceki,1
Angustidontid,Rhopalocystis lehmani,1
Angustidontid,Rhopalocystis zagoraensis,1
Angustidontid,Rhopalocystis sp. A,1
Angustidontid,Rhopalocystis sp. B,1
Angustidontid,Rhopalocystis sp. C,1
Angustidontid,cf. Rhopalocystis,1
Angustidontid,Lingulocystis aff. deani,1
Angustidontid,Lingulocystis elongata,1
Angustidontid,cf. Pareocrinus,1
Angustidontid,Eocrinoidea indet. sp. 1,1
Angustidontid,Eocrinoidea indet. sp. 2,1
Angustidontid,Eocrinoidea indet.,1
Angustidontid,Ramseyocrinus sp.,1
Angustidontid,Crinoid 2,1
Angustidontid,Aethocrinus cf. moorei,1
Angustidontid,Iocrinus n. sp.,1
Angustidontid,Cystoidea?/undet. Cystoidea,1
Angustidontid,Argodiscus espilezorum,1
Angustidontid,Anedriophus moroccoensis,1
Angustidontid,Rhenopyrgid indet.,1
Angustidontid,Ampelocarpus sp.,1
Angustidontid,Amygdalotheca griffei,1
Angustidontid,Anatifopsis escandei,1
Angustidontid,Anatifopsis trapeziiformis,1
Angustidontid,Anatifopsis sp.,1
Angustidontid,"Anomalocystid n. gen., n. sp. ",1
Angustidontid,Aspidocarpus sp.,1
Angustidontid,Arauricystis? sp.,1
Angustidontid,Balanocystites primus,1
Angustidontid,Bohemiaecystis,1
Angustidontid,Chauvelicystis ubaghsi,1
Angustidontid,Chauvelicystis spinosa,1
Angustidontid,Chauvelicystis vizcainoi,1
Angustidontid,Chauvelicystis sp.,1
Angustidontid,"Chauvelicystid n. gen., n. sp. 1",1
Angustidontid,"Chauvelicystid n. gen., n. sp. 2",1
Angustidontid,Chinianocarpos sp.,1
Angustidontid,"Cornuta n. gen. 1, n. sp.",1
Angustidontid,"Cornuta n. gen. 2, n. sp.",1
Angustidontid,Flabellicarpus rushtoni,1
Angustidontid,Flabellicarpus?,1
Angustidontid,Galliaecystis n. sp.,1
Angustidontid,Galliaecystis ubaghsi,1
Angustidontid,Hanusia n. sp.,1
Angustidontid,Lagynocystis pyramidalis,1
Angustidontid,Kirkocystidae?,1
Angustidontid,Lyricocarpus courtessolei,1
Angustidontid,Milonicystis sp.,1
Angustidontid,Mitrocystitid indet. cf. Ovocarpus,1
Angustidontid,Nanocarpus cf. dolambii,1
Angustidontid,Phyllocystis blayaci,1
Angustidontid,Phyllocystis sp.,1
Angustidontid,Procothurnocystis n. sp.,1
Angustidontid,Prokopicystis sp.,1
Angustidontid,Thoralicystis zagoraensis,1
Angustidontid,Thoralicystis n. sp.,1
Angustidontid,Vizcainocarpus sp.,1
Angustidontid,Cothurnocystid indetl.,1
Angustidontid,Hanusiid indet.,1
Angustidontid,Peltocystis cornuta,1
Angustidontid,Scotiaevystis? sp.,1
Angustidontid,Macrocystella sp.,1
Angustidontid,Macrocystella bohemica,1
Angustidontid,Macrocystella cf. mariae,1
Angustidontid,Macrocystella tasseftensis,1
Angustidontid,undet. Ophiuroidea,1
Angustidontid,Clonograptus rigidus,1
Angustidontid,Clonograptus flexibilis,1
Angustidontid,Clonograptus flexilis,1
Angustidontid,Clonograptus persistens,1
Angustidontid,Clonograptus multiplex,1
Angustidontid,Didymograptus cf. arcuatus,1
Angustidontid,Didymograptus deflexus,1
Angustidontid,Didymograptus extensus,1
Angustidontid,Didymograptus v-fractus,1
Angustidontid,Didymograptus intendus,1
Angustidontid,Didymograptus pennatulus,1
Angustidontid,Didymograptus nanus,1
Angustidontid,Didymograptus nitidus,1
Angustidontid,Didymograptus patulus,1
Angustidontid,Didymograptus sparsus,1
Angustidontid,"""Didymograptus sp. 1""",1
Angustidontid,Didymograptus sp.,1
Angustidontid,Didymograptid indet.,1
Angustidontid,Dichograptidae?,1
Angustidontid,Hunnegraptus copiosus,1
Angustidontid, 'Kiaerograptus' supremus,1
Angustidontid,Koremagraptus sp.,1
Angustidontid,Paradelograptus norvegicus,1
Angustidontid,Paradelograptus tenuis,1
Angustidontid,Paratemnograptus magnificus,1
Angustidontid,Tetragraptus cf. approximatus,1
Angustidontid,Tetragraptus quadribrachiatus,1
Angustidontid,Tetragraptus reclinatus,1
Angustidontid,Tetragraptus serra,1
Angustidontid,Tetragraptus tornquisti,1
Angustidontid, 'Tetragraptus' bulmani,1
Angustidontid,Tetragraptus sp.,1
Angustidontid,Araneograptus murrayi,1
Angustidontid,Dictyonema sp.,1
Angustidontid,Tuboid,1
Angustidontid,Anisograptus cf. matanensis,1
Angustidontid,Bryograptus divergens,1
Angustidontid,Bryograptus kjerulfi cumbrensis,1
Angustidontid,Bryograptus lapworthi,1
Angustidontid,Rhabdinopora flabelliforme cf. anglica,1
Angustidontid,Rhabdinopora flabelliforme flabelliforme,1
Angustidontid,Rhabdinopora flabelliforme multithecatum,1
Angustidontid,Rhabdinopora flabelliformis socialis,1
Angustidontid,Rhabdinopora flabelliformis canadenisis,1
Angustidontid,Rhabdinopora flabelliforme norvegicum,1
Angustidontid,Acrograptus nicholsoni,1
Angustidontid,Adelograptus sp.,1
Angustidontid,Azygograptus eivionicus,1
Angustidontid,Azygograptus sp.,1
Angustidontid,Etagraptus putillus,1
Angustidontid,Hermannograptus sp.,1
Angustidontid,Isograptus caduceus arcuatus,1
Angustidontid,Isograptus caduceus gracilis,1
Angustidontid,Isograptus furcula,1
Angustidontid,Pterograptus sp.,1
Angustidontid,Schizograptus sp.,1
Angustidontid,Temnograptus multiflex,1
Angustidontid,Temnograptus cf. noveboracensis,1
Angustidontid,Temnograptus ramulus,1
Angustidontid,Adelograptus tenellus,1
Angustidontid,Choristograptus louai,1
Angustidontid,Ancoragraptus bulmani,1
Angustidontid,?Cymatograptus protobalticus,1
Angustidontid,?Baltograptus jacksoni,1
Angustidontid,Baltograptus minutus,1
Angustidontid,Baltograptus deflexus,1
Angustidontid,?Baltograptus kurcki,1
Angustidontid,Expansograptus sp.,1
Angustidontid,Webbyites felix,1
Angustidontid,Rhabdopleura-like epibiont,1
Angustidontid,Hyolithes sp.,1
Angustidontid,Pauxillites thaddei,1
Angustidontid,Drepanoistodus? cf. pervetus,1
Angustidontid,Drepanoistodus cf. forceps,1
Angustidontid,Acodus deltatus,1
Angustidontid,Cornuodus longibasis,1
Angustidontid,Drepanodus arcuatus,1
Angustidontid,Paltodus cf. inaequalis,1
Angustidontid,Parapaltodus aff. flexuosus,1
Angustidontid,Parapaltodus aff. simplicissimus,1
Angustidontid,Paroistodus cf. proteus,1
Angustidontid,Paroistodus cf. parallellus,1
Angustidontid,Periodon cf. selenopsis,1
Angustidontid,Periodon cf. primus,1
Angustidontid,Prioniodus sp.,1
Angustidontid,Prioniodus cf. gilberti,1
Angustidontid,Protopanderodus cf. leonardii,1
Angustidontid,Scalpellodus aff. gracilis,1
Angustidontid,Scolopodus aff. krummi,1
Angustidontid,Semiacontiodus sp.,1
Angustidontid,Semiacontiodus cf. cornuformis,1
Angustidontid,Stolodus cf. stola,1
Angustidontid,Tripodus sp.,1
Angustidontid,Tripodus aff. Laevis,1
Angustidontid,Tropodus sp.,1
Angustidontid,Tropodus cf. sweeti,1
Ostracod,suspended organic matter,1
Ostracod,Benthic detritus,1
Ostracod,Zooplankton,1
Lepadomorph barnacle,phytoplankton,2
Lepadomorph barnacle,suspended organic matter,2
Lepadomorph barnacle,Zooplankton,2
Eoduslia,Benthic detritus,1
Eoduslia,Archaeoconularia sp.,1
Eoduslia,Eoconularia sp.,1
Eoduslia,Sphenothallus sp. 1,1
Eoduslia,?Sphenothallus sp. 2,1
Eoduslia,Octocorallia?,1
Eoduslia,Ranorthis fasciata,1
Eoduslia,undet. Athyridida,1
Eoduslia,Lingula salteri,1
Eoduslia,Orbithele vana,1
Eoduslia,Wosekella sp.,1
Eoduslia,undet. Dalmanelloidea,1
Eoduslia,Ctenodonta escosurae,1
Eoduslia,Redonia michelae,1
Eoduslia,Coxiconchia guiraudi,1
Eoduslia,Cienagomya? sp.,1
Eoduslia,Ekaterodonta courtessolei,1
Eoduslia,Glyptarca sp.,1
Eoduslia,Carcassonnella courtessolei,1
Eoduslia,Carcassonnella vizcainoi,1
Eoduslia,Carcassonnella sp.,1
Eoduslia,Priapulid,1
Eoduslia,Enosiaspis hrungnir,1
Eoduslia, 'Synziphosurine'/Synziphosurina?,1
Eoduslia,Tariccoia tazagurtensis,1
Eoduslia,Ostracod,1
Eoduslia,undet. Dikelocephalidae,1
Eoduslia,undet. Illaenacea,1
Eoduslia,Orometopus sp.,1
Eoduslia,Agerina quadrata,1
Eoduslia,Geragnostus aff. occitanus,1
Eoduslia,Geragnostus sp.,1
Eoduslia,Proetidae?,1
Eoduslia,undet. Trinucleidae,1
Eoduslia,Hospes sp.,1
Eoduslia,Hyolithes sp.,1
Asaphellus stubbsi,Benthic detritus,1
Asaphellus stubbsi,Ranorthis fasciata,1
Asaphellus stubbsi,Acrothele sp.,1
Asaphellus stubbsi,Plectorthis simplex,1
Asaphellus stubbsi,Angusticardinia sp.,1
Asaphellus stubbsi,Paurorthis tadristensis,1
Asaphellus stubbsi,Tarfaya marocana,1
Asaphellus stubbsi,Monobolina sp.,1
Asaphellus stubbsi,Elliptoglossa sp.,1
Asaphellus stubbsi,Celdobolus sp.,1
Asaphellus stubbsi,Discinoidea?,1
Asaphellus stubbsi,undet. Dalmanelloidea,1
Asaphellus stubbsi,Babinka prima,1
Asaphellus stubbsi,Praenucula sp.,1
Asaphellus stubbsi,Redonia michelae,1
Asaphellus stubbsi,Alococoncha?,1
Asaphellus stubbsi,Cardiolaria? sp.,1
Asaphellus stubbsi,Pelecyogyra fezouataensis,1
Asaphellus stubbsi,Sinuites sp.,1
Asaphellus stubbsi,Lesueurilla prima,1
Asaphellus stubbsi,undet. Platyceratoidea,1
Asaphellus stubbsi,undet. Monoplacophora,1
Asaphellus stubbsi,Thoralispira laevis,1
Asaphellus stubbsi,Thoralispira? cf. occitana,1
Asaphellus stubbsi,Ribeiria sp.,1
Asaphellus stubbsi,Tolmachovia?,1
Asaphellus stubbsi,Wiwaxiid,1
Asaphellus stubbsi,Halkieriid,1
Asaphellus stubbsi,Helcionelloid,1
Asaphellus stubbsi,Calvapilosa kroegeri,1
Asaphellus stubbsi,Plumulites bengtsoni,2
Asaphellus stubbsi,Large plumulitid,2
Asaphellus stubbsi,Possible phyllodocid,2
Asaphellus stubbsi,Palaeoscolex cf. tenensis,2
Asaphellus stubbsi,Priapulid,2
Asaphellus stubbsi,Large taxon with spinose limbs,1
Asaphellus stubbsi,Small taxon with spinose limbs,1
Asaphellus stubbsi,Armoured lobopodian 1,1
Asaphellus stubbsi,Armoured lobopodian 2,1
Asaphellus stubbsi,Armoured lobopodian 3,1
Asaphellus stubbsi,Diania-like lobopodian,1
Asaphellus stubbsi,Furca sp. 1,1
Asaphellus stubbsi,Furca sp. 2,1
Asaphellus stubbsi,Furca sp. 3,1
Asaphellus stubbsi,Marrella sp.,1
Asaphellus stubbsi,Enosiaspis hrungnir,1
Asaphellus stubbsi,Possible waptiid,1
Asaphellus stubbsi,Chasmataspidid,1
Asaphellus stubbsi,Possible pycnogonid,1
Asaphellus stubbsi,Xiphosurid,1
Asaphellus stubbsi,Possible retifaciid,1
Asaphellus stubbsi,Chlupacaris? sp.,1
Asaphellus stubbsi,Tremaglaspis sp.,1
Asaphellus stubbsi,Brachyaglaspis singularis,1
Asaphellus stubbsi,Cheloniellid,1
Asaphellus stubbsi,Phyllocarid,1
Asaphellus stubbsi,Eoduslia,1
Asaphellus stubbsi,Asaphellus fezouataensis ,1
Asaphellus stubbsi,Asaphellus sp aff. jujuanus,1
Asaphellus stubbsi,Asaphellus tataensis,1
Asaphellus stubbsi,Asaphellus sp.,1
Asaphellus stubbsi,Kierarges morrisoni,1
Asaphellus stubbsi,Playpeltoides carmenae,1
Asaphellus stubbsi,Symphysurus sicardi,1
